gene_id	length	func
gene_7265	553	hypothetical protein
gene_7266	541	Putative methyltransferase-domain containing protein
gene_7267	613	putative cytochrome P450
gene_7268	591	aldo keto
gene_7269	467	putative ribosomal protein L32
gene_727	967	putative fungal-specific transcription factor domain-containing protein
gene_7270	1574	hypothetical protein
gene_7271	172	hypothetical protein
gene_7272	519	Protein kinase-like domain-containing protein
gene_7273	236	Hemerythrin HHE cation binding domain-domain containing protein
gene_7274	588	hypothetical protein
gene_7275	163	putative translation initiation factor eIF-5A
gene_7276	287	Domain of unknown function (DUF3328)-domain containing protein
gene_7277	254	hypothetical protein
gene_7278	56	hypothetical protein
gene_7279	618	hypothetical protein
gene_728	177	hypothetical protein
gene_7280	585	hypothetical protein
gene_7281	521	cytochrome P450
gene_7282	78	hypothetical protein
gene_7283	323	hypothetical protein
gene_7284	374	hypothetical protein
gene_7285	974	hypothetical protein
gene_7286	381	putative RNA recognition domain-containing protein
gene_7287	306	putative WSC domain-containing protein
gene_7288	437	hypothetical protein
gene_7289	123	hypothetical protein
gene_729	407	8-oxoguanine DNA-glycosylase
gene_7290	399	Putative serine dehydratase domain-domain containing protein
gene_7291	1051	hypothetical protein
gene_7292	512	putative sugar transporter
gene_7293	544	putative FAD dependent oxidoreductase
gene_7294	161	hypothetical protein
gene_7295	558	hypothetical protein
gene_7297	727	putative flavodoxin
gene_7298	961	gpi-anchor
gene_7299	320	acetyltransferase
gene_73	1038	putative potassium/sodium efflux P-type ATPase
gene_730	308	Uncharacterised conserved protein (DUF2361)-domain containing protein
gene_7300	542	putative F-box domain-containing protein
gene_7301	663	Pre-mRNA-processing factor 17
gene_7302	694	hypothetical protein
gene_7303	224	putative nucleolar protein 12
gene_7304	409	hypothetical protein
gene_7305	361	putative RNA recognition domain-containing protein
gene_7306	1368	putative phospholipid-translocating P-type ATPase
gene_7307	552	putative L-ornithine 5-monooxygenase
gene_7308	797	putative fungal-specific transcription factor domain-containing protein
gene_7309	419	putative lipase
gene_731	484	putative cytochrome P450 52A11
gene_7310	201	hypothetical protein
gene_7311	407	putative O-methyltransferase
gene_7312	185	Phosphatidylethanolamine-binding protein PEBP
gene_7313	1126	Sterol-sensing domain of SREBP cleavage-activation-domain containing protein
gene_7314	330	hypothetical protein
gene_7316	815	putative glycosyl hydrolase family 3 N terminal domain-containing protein
gene_7317	232	Protein tyrosine phosphatase-like protein, PTPLA-domain containing protein
gene_7318	628	putative GMC oxidoreductase
gene_7319	192	hypothetical protein
gene_732	234	hypothetical protein
gene_7320	1531	ankyrin repeat domain-containing protein 50 KAF4487581.1 ankyrin repeat domain-containing protein 50
gene_7321	300	putative endonuclease/Exonuclease/phosphatase
gene_7322	767	putative pre-mRNA splicing factor CLF1
gene_7323	882	putative mechanosensitive ion channel
gene_7324	206	hypothetical protein
gene_7325	611	putative GMC oxidoreductase
gene_7326	342	putative CFEM domain-containing protein
gene_7327	508	Protein kinase-like domain-containing protein
gene_7330	515	family 43 putative glycosyl hydrolase
gene_7331	491	F-box domain-containing protein EFQ32599.1 F-box domain-containing protein
gene_7332	271	hypothetical protein
gene_7333	272	LicD family-domain containing protein
gene_7334	144	hypothetical protein
gene_7335	670	Fungal specific transcription factor domain-domain containing protein
gene_7336	562	putative multicopper oxidase
gene_7337	260	hypothetical protein
gene_7338	1439	CPSF A subunit region-domain containing protein
gene_7339	484	hypothetical protein
gene_7340	555	hypothetical protein
gene_7341	227	putative ribosome biogenesis protein Nop16
gene_7342	559	putative tannase and feruloyl esterase
gene_7343	1617	Anticodon binding domain of tRNAs-domain containing protein
gene_7345	212	putative glutathione S-transferase
gene_7346	647	putative heterokaryon incompatibility protein
gene_7347	186	hypothetical protein
gene_7348	823	Vps16, N-terminal region-domain containing protein
gene_7349	824	putative nonsense-mediated mRNA decay protein 1
gene_735	827	putative translation elongation factor G
gene_7350	620	putative carotenoid cleavage dioxygenase 1
gene_7351	982	putative subtilase
gene_7352	144	putative oxidoreductase
gene_7353	1394	Adaptin N terminal region-domain containing protein
gene_7354	356	putative DASH complex subunit Dad1
gene_7355	712	putative peptidase family M28
gene_7356	586	putative ferric reductase like transmembrane component
gene_7357	727	putative ubiquitin family protein
gene_7359	393	hypothetical protein
gene_736	399	family 2 putative glycosyl transferase
gene_7360	397	retinol dehydrogenase 12
gene_7361	1085	pyruvate decarboxylase
gene_7362	428	Soluble quinoprotein glucose/sorbosone dehydrogenase
gene_7363	639	putative Dfp1/Him1
gene_7364	237	putative acetyltransferase
gene_7365	417	hypothetical protein
gene_7367	130	hypothetical protein
gene_7368	450	putative zinc carboxypeptidase
gene_7369	659	hypothetical protein
gene_737	780	Fungal specific transcription factor domain-domain containing protein
gene_7370	425	hypothetical protein
gene_7371	209	hypothetical protein
gene_7372	181	hypothetical protein
gene_7373	329	hypothetical protein
gene_7374	484	Protein kinase domain-domain containing protein
gene_7375	503	putative major facilitator superfamily transporter
gene_7376	707	hypothetical protein
gene_7377	319	hypothetical protein
gene_7378	292	putative PHB depolymerase family esterase
gene_7379	213	putative glycoside hydrolase
gene_738	441	hypothetical protein
gene_7381	737	putative fork head domain-containing protein
gene_7382	551	Armadillo-type fold
gene_7383	269	putative adenylate kinase
gene_7384	512	hypothetical protein
gene_7385	302	hypothetical protein
gene_7386	837	putative calcineurin-like phosphoesterase
gene_7387	616	hypothetical protein
gene_7388	1124	hypothetical protein
gene_7389	198	Pathogen effector; putative necrosis-inducing factor-domain containing protein
gene_739	564	hypothetical protein
gene_7390	203	hypothetical protein
gene_7391	255	putative translin family protein
gene_7392	270	hypothetical protein
gene_7393	488	putative argininosuccinate lyase
gene_7394	575	putative carboxylesterase
gene_7395	299	hypothetical protein
gene_7396	513	putative major facilitator superfamily transporter
gene_7397	309	putative aldo/keto reductase
gene_7398	536	putative ubiquitin carboxyl-terminal hydrolase
gene_7399	264	hypothetical protein
gene_74	617	putative FAD binding domain-containing protein
gene_740	259	putative nicotinamide N-methyltransferase
gene_7400	580	hypothetical protein
gene_7401	1192	putative polymerase
gene_7402	389	hypothetical protein
gene_7403	216	60S ribosomal protein L17
gene_7404	1866	putative SNF2 family domain-containing protein
gene_7405	256	putative GPI biosynthesis protein family Pig-F
gene_7407	996	putative calcium-translocating P-type ATPase
gene_7409	684	hypothetical protein
gene_741	121	Protein of unknown function (DUF2423)-domain containing protein
gene_7411	454	Domain of unknown function (DUF3844)-domain containing protein
gene_7412	1197	ABC transporter EFQ36428.1 ABC transporter
gene_7413	367	putative PX domain-containing protein
gene_7414	583	Peptidase S8/S53 domain-containing protein
gene_7416	377	putative Mob1/phocein family protein
gene_7417	530	Ketopantoate reductase PanE/ApbA C terminal-domain containing protein
gene_7418	794	hypothetical protein
gene_742	559	putative amidophosphoribosyltransferase
gene_7420	517	hypothetical protein
gene_7421	145	hypothetical protein
gene_7422	520	putative SET domain-containing protein
gene_7423	365	3-hydroxyanthranilate 3 4-dioxygenase
gene_7424	331	hypothetical protein
gene_7425	541	Fungal specific transcription factor domain-domain containing protein
gene_7427	418	putative membrane dipeptidase
gene_7428	270	putative PRP38 family protein
gene_7429	597	putative fatty acid desaturase
gene_743	527	UTP-glucose-1-phosphate uridylyltransferase
gene_7430	1189	putative C6 zinc finger domain-containing protein
gene_7431	443	hypothetical protein
gene_7432	254	hypothetical protein
gene_7433	539	putative serine carboxypeptidase S28
gene_7434	233	hypothetical protein
gene_7435	138	hypothetical protein
gene_7436	623	hypothetical protein
gene_7437	565	putative multicopper oxidase
gene_7438	382	hypothetical protein
gene_7439	1030	Glycosyl hydrolase family 76-domain containing protein
gene_744	410	hypothetical protein
gene_7440	155	hypothetical protein
gene_7441	102	hypothetical protein
gene_7442	214	hypothetical protein
gene_7443	1579	putative 3-phosphoshikimate 1-carboxyvinyltransferase
gene_7444	902	NDT80/PhoG like DNA-binding family protein
gene_7445	402	hypothetical protein
gene_7446	455	putative major facilitator superfamily transporter
gene_7447	406	hypothetical protein
gene_7448	578	HCO3- transporter family-domain containing protein
gene_7449	168	hypothetical protein
gene_745	856	putative PALB protein
gene_7450	587	family 47 putative glycosyl hydrolase
gene_7451	81	hypothetical protein
gene_7452	134	hypothetical protein
gene_7453	923	putative plasma-membrane proton-efflux P-type ATPase
gene_7454	182	hypothetical protein
gene_7455	416	putative peptidase C13 family protein
gene_7456	198	hypothetical protein
gene_7457	112	hypothetical protein
gene_7458	252	hypothetical protein
gene_7459	139	hypothetical protein
gene_746	206	putative cutinase
gene_7460	485	hypothetical protein
gene_7461	411	putative peroxidase
gene_7462	546	Protein similar to CwfJ C-terminus 1-domain containing protein
gene_7463	465	putative aminotransferase class I and II
gene_7464	821	putative fungal tRNA ligase adenylyltransferase
gene_7465	243	hypothetical protein
gene_7466	570	putative MBOAT family protein
gene_7467	844	Alpha/Beta hydrolase fold
gene_7468	1191	putative WW domain-containing protein
gene_7469	390	hypothetical protein
gene_747	410	putative tubulin binding cofactor C
gene_7470	695	putative leucine rich repeat protein
gene_7471	915	V-type proton ATPase
gene_7472	135	putative double-stranded DNA-binding domain-containing protein
gene_7473	440	putative methionine aminopeptidase
gene_7474	414	putative FAD binding domain-containing protein
gene_7475	477	hypothetical protein
gene_7476	471	putative KH domain-containing protein
gene_7477	691	putative LIM domain-containing protein
gene_7478	771	putative amino acid permease
gene_7479	637	5'-nucleotidase
gene_748	718	Protein kinase-like domain-containing protein
gene_7480	250	putative ribosomal L28 family protein
gene_7481	204	hypothetical protein
gene_7482	50	hypothetical protein
gene_7483	586	putative FYVE zinc finger protein
gene_7484	296	Peptidase S8/S53 domain-containing protein
gene_7485	546	hypothetical protein
gene_7486	170	hypothetical protein
gene_7487	467	dioxygenase
gene_7488	1029	putative fungal-specific transcription factor domain-containing protein
gene_7489	199	putative AIG2-like family protein
gene_749	594	hypothetical protein
gene_7490	798	putative OPT family small oligopeptide transporter
gene_7491	1270	putative MYND finger
gene_7492	540	Protein kinase-like domain-containing protein
gene_7493	155	putative CoA binding domain-containing protein
gene_7494	305	hypothetical protein
gene_7495	135	hypothetical protein
gene_7496	738	hypothetical protein
gene_7497	446	hypothetical protein
gene_7498	204	YL1 nuclear protein C-terminal domain-domain containing protein
gene_7499	329	putative methyltransferase domain-containing protein
gene_75	634	hypothetical protein
gene_750	437	putative eIF3 subunit 6 N terminal domain-containing protein
gene_7500	375	hypothetical protein
gene_7501	95	hypothetical protein
gene_7502	416	hypothetical protein
gene_7503	901	putative fungal-specific transcription factor domain-containing protein
gene_7504	527	putative QDE-2-interacting protein
gene_7505	578	Mov34/MPN/PAD-1 family protein
gene_7506	484	hypothetical protein
gene_7507	159	hypothetical protein
gene_7508	390	putative isochorismatase
gene_7509	598	Isocitrate lyase
gene_751	237	hypothetical protein
gene_7510	79	hypothetical protein
gene_7511	228	putative vesicle transport V-SNARE protein
gene_7512	770	putative glycosyl hydrolase family 3 N terminal domain-containing protein
gene_7513	318	putative aldose 1-epimerase
gene_7514	266	hypothetical protein
gene_7515	61	hypothetical protein
gene_7516	239	putative pectate lyase
gene_7517	152	putative RNA recognition domain-containing protein
gene_7518	448	hypothetical protein
gene_7519	489	putative nucleotide-sugar transporter
gene_752	740	hypothetical protein
gene_7520	217	Rab5-interacting protein (Rab5ip)-domain containing protein
gene_7521	762	hypothetical protein
gene_7522	354	putative alcohol dehydrogenase
gene_7523	239	putative thermoresistant glucokinase family carbohydrate kinase
gene_7524	416	family 18 putative glycosyl hydrolase
gene_7525	539	Cytochrome P450
gene_7526	640	putative capsular associated protein
gene_7527	963	putative tat pathway signal sequence
gene_7528	924	putative F-box domain-containing protein
gene_7529	299	putative tetratricopeptide
gene_753	146	hypothetical protein
gene_7530	367	putative TTL domain-containing protein
gene_7531	1527	Armadillo-type fold
gene_7532	472	putative transmembrane amino acid transporter
gene_7533	144	hypothetical protein
gene_7534	850	Fungal specific transcription factor domain-domain containing protein
gene_7535	75	hypothetical protein
gene_7536	1347	putative chromo domain-containing protein
gene_7537	458	hypothetical protein
gene_7538	768	putative sulfate permease
gene_7539	65	hypothetical protein
gene_754	209	hypothetical protein
gene_7540	243	hypothetical protein
gene_7541	650	putative glycosyl hydrolase
gene_7542	568	putative ubiquitin carboxyl-terminal hydrolase
gene_7543	721	hypothetical protein
gene_7544	324	family 62 putative glycosyl hydrolase
gene_7545	1107	hypothetical protein
gene_7546	407	hypothetical protein
gene_7547	1151	putative calcium-translocating P-type ATPase
gene_7548	97	mitochondrial ribosomal protein L44 KZL82287.1 39s ribosomal protein l53 mrp-l53 OHW95470.1 39s ribosomal protein l53 mrp-l53
gene_7549	333	putative agglutinin isolectin 1
gene_755	179	histone H3-like centromeric protein hH3v
gene_7550	344	NMT1/THI5 like-domain containing protein
gene_7551	290	hypothetical protein
gene_7552	2331	putative KR domain-containing protein
gene_7553	110	hypothetical protein
gene_7554	1165	putative linoleate diol synthase
gene_7555	1434	hypothetical protein
gene_7556	1365	putative ABC-2 type transporter
gene_7557	484	putative transmembrane amino acid transporter
gene_7558	345	putative bax inhibitor family protein
gene_7559	253	caleosin domain-containing protein
gene_756	290	hypothetical protein
gene_7560	331	hypothetical protein
gene_7561	290	hypothetical protein
gene_7562	251	proteasome A-type and B-type XP_022469415.1 proteasome A-type and B-type XP_035325996.1 proteasome A-type and B-type EXF83435.1 proteasome A-type and B-type KDN64109.1 putative proteasome A-type and B-type KXH42966.1 proteasome A-type and B-type KXH53356.1 proteasome A-type and B-type KXH63275.1 proteasome A-type and B-type KZL63061.1 proteasome subunit alpha type-4 OLN87020.1 putative proteasome subunit alpha type-3 TKW48910.1 putative proteasome subunit alpha type-3 TQN66372.1 putative proteasome subunit alpha type-3
gene_7564	175	hypothetical protein
gene_7565	264	DASH complex subunit Spc34 EFQ31763.1 DASH complex subunit Spc34
gene_7566	241	bZIP transcription factor
gene_7567	1016	Conserved hypothetical ATP binding protein-domain containing protein
gene_7568	303	putative isoflavone reductase
gene_7569	514	putative serine carboxypeptidase
gene_757	358	putative RING finger domain-containing protein
gene_7571	208	hypothetical protein
gene_7572	162	hypothetical protein
gene_7573	209	hypothetical protein
gene_7574	474	putative DEAD/DEAH box helicase
gene_7575	213	hypothetical protein
gene_7576	371	putative tartrate dehydrogenase
gene_7577	295	hypothetical protein
gene_7578	725	hypothetical protein
gene_7579	368	putative zinc-binding dehydrogenase
gene_758	443	Small acidic protein family-domain containing protein
gene_7580	438	putative phosphopyruvate hydratase
gene_7581	271	hypothetical protein
gene_7582	143	ribosomal protein S9/S16 XP_018161801.1 ribosomal protein S9/S16 XP_022468692.1 ribosomal protein S9/S16 KDN71973.1 putative ribosomal protein S9/S16 KZL68784.1 40S ribosomal protein S16 OHW90031.1 40s ribosomal protein s16 TID02214.1 40S ribosomal protein S16 TKW50749.1 40S ribosomal protein S16 TQN69791.1 40S ribosomal protein S16
gene_7583	159	arsenate reductase
gene_7584	133	hypothetical protein
gene_7585	464	putative hydroxymethylglutaryl-CoA synthase
gene_7586	404	hypothetical protein
gene_7587	251	hypothetical protein
gene_7588	654	putative cytochrome P450 monooxygenase
gene_7589	496	putative PHD-finger domain-containing protein
gene_759	154	hypothetical protein
gene_7590	575	hypothetical protein
gene_7591	241	putative iron/manganese superoxide dismutase
gene_7592	972	putative elongation factor Tu GTP binding domain-containing protein
gene_7593	468	hypothetical protein
gene_7594	265	hypothetical protein
gene_7595	458	TIP49 C-terminus-domain containing protein
gene_7596	757	2-oxoglutarate-Fe(II) type oxidoreductase hxnY
gene_7597	549	Sugar (and other) transporter-domain containing protein
gene_7598	330	putative chitin deacetylase 1
gene_7599	148	hypothetical protein
gene_76	310	hypothetical protein
gene_760	721	Alpha/Beta hydrolase fold
gene_7600	348	putative 2OG-Fe(II)oxygenase superfamily protein
gene_7601	273	putative capsule polysaccharide biosynthesis protein
gene_7602	706	gibberellin 2-beta-dioxygenase 4
gene_7603	315	hypothetical protein
gene_7604	661	Fumarylacetoacetase
gene_7605	256	hypothetical protein
gene_7606	144	putative glutathione-dependent formaldehyde-activating enzyme
gene_7607	478	hypothetical protein
gene_7608	235	putative synaptobrevin
gene_7609	130	hypothetical protein
gene_761	836	putative amidase
gene_7610	819	carnosine N-methyltransferase
gene_7611	786	ATPase EFQ26482.1 ATPase
gene_7612	1235	hypothetical protein
gene_7613	227	putative isochorismatase hydrolase
gene_7614	71	putative glucose-repressible protein
gene_7615	866	putative fungal-specific transcription factor domain-containing protein
gene_7616	322	putative phosphatidylserine decarboxylase
gene_7617	98	hypothetical protein
gene_7618	314	Mitochondrial carrier domain-containing protein
gene_7619	322	putative vacuolar protein sorting-associated protein 26
gene_762	494	major facilitator superfamily transporter EFQ29399.1 major facilitator superfamily transporter
gene_7620	786	putative 6-phosphofructokinase
gene_7621	839	putative FF domain-containing protein
gene_7622	108	hypothetical protein
gene_7623	492	hypothetical protein
gene_7624	502	putative major facilitator superfamily transporter
gene_7626	202	hypothetical protein
gene_7627	797	putative stress-activated map kinase-interacting protein
gene_7628	524	cytochrome p450
gene_7629	552	50S ribosomal protein L1
gene_763	302	hypothetical protein
gene_7630	247	putative GDSL-like Lipase/Acylhydrolase
gene_7631	247	putative ubiquitin carboxyl-terminal hydrolase, family 1
gene_7632	430	hypothetical protein
gene_7633	617	putative L-amino acid oxidase
gene_7634	203	hypothetical protein
gene_7636	543	putative cytochrome P450
gene_7637	242	hypothetical protein
gene_7638	692	Dynamin central region-domain containing protein
gene_7639	240	hypothetical protein
gene_764	513	putative major facilitator superfamily transporter
gene_7640	518	Uncharacterized protein family UPF0016-domain containing protein
gene_7641	1399	putative GYF domain-containing protein
gene_7642	1055	putative D-xylulose kinase A
gene_7643	416	hypothetical protein
gene_7644	330	Isoprenoid synthase domain-containing protein
gene_7645	634	hypothetical protein
gene_7646	1580	PXA domain-domain containing protein
gene_7647	338	Membrane bound O-acyl transferase family-domain containing protein
gene_7648	479	hypothetical protein
gene_7649	305	putative aldo/keto reductase
gene_765	213	hypothetical protein
gene_7650	432	Alpha/beta hydrolase family-domain containing protein
gene_7651	604	hypothetical protein
gene_7652	169	alcohol dehydrogenase-like protein-like protein
gene_7653	1163	putative kinesin motor domain-containing protein
gene_7654	664	Thymidylate synthase/dCMP hydroxymethylase domain-containing protein
gene_7655	666	putative transcription factor SPT8
gene_7656	2268	WSC domain-domain containing protein
gene_7657	430	putative 2-oxoacid dehydrogenase acyltransferase
gene_7658	299	putative ribosomal protein S9/S16
gene_7659	939	transmembrane amino acid transporter
gene_766	978	family 31 putative glycosyl hydrolase
gene_7660	101	putative oxidoreductase
gene_7661	896	hypothetical protein
gene_7662	557	Scd6-like Sm domain-domain containing protein
gene_7663	374	hypothetical protein
gene_7664	255	hypothetical protein
gene_7665	130	hypothetical protein
gene_7666	527	putative major facilitator superfamily transporter
gene_7667	133	putative endoribonuclease L-PSP
gene_7668	858	putative Ulp1 protease family protein
gene_7669	234	ribosomal protein L14
gene_767	252	hypothetical protein
gene_7670	1036	Serine/threonine-protein kinase
gene_7671	761	peptidase family M49
gene_7672	753	hypothetical protein
gene_7673	187	Rho-like small GTPase KZL82127.1 rho-like small OHW99838.1 transforming protein rho
gene_7674	1376	hypothetical protein
gene_7675	82	hypothetical protein
gene_7676	501	putative aldehyde dehydrogenase
gene_7677	372	hypothetical protein
gene_7678	540	hypothetical protein
gene_7679	497	hypothetical protein
gene_768	557	putative MYND finger
gene_7680	333	putative PhlG protein
gene_7681	511	Alpha/Beta hydrolase fold
gene_7682	507	putative major facilitator superfamily transporter
gene_7683	313	putative ribosomal protein L15
gene_7684	771	putative geranylgeranyl pyrophosphate synthase
gene_7685	354	hypothetical protein
gene_7686	552	putative glycosyl transferase group 1
gene_7687	655	putative AFG1-like ATPase
gene_7688	316	UbiA prenyltransferase family-domain containing protein
gene_7689	376	putative transcription factor IIA
gene_769	658	zinc-type alcohol dehydrogenase-like protein PB24D3.08c 2
gene_7690	647	Beta-lactamase-like protein
gene_7691	309	putative short chain dehydrogenase
gene_7692	1263	putative ABC-2 type transporter
gene_7693	197	ATP synthase subunit 9, mitochondrial
gene_7694	716	hypothetical protein
gene_7695	322	hypothetical protein
gene_7696	232	hypothetical protein
gene_7697	71	Mitochondrial ATP synthase epsilon chain-domain containing protein
gene_7698	363	putative fibronectin type III domain-containing protein
gene_7699	422	putative pre-mRNA-splicing factor 38B
gene_77	150	hypothetical protein
gene_770	1578	hypothetical protein
gene_7700	427	hypothetical protein
gene_7701	1214	Coatomer WD associated region-domain containing protein
gene_7702	185	hypothetical protein
gene_7703	648	Protein phosphatase 2C (PP2C)-like domain-containing protein
gene_7704	157	KR domain-domain containing protein
gene_7705	482	hypothetical protein
gene_7706	274	putative phospholipase/Carboxylesterase superfamily protein
gene_7707	463	putative cation efflux family protein
gene_7709	1066	F-box and wd repeat-containing protein
gene_771	1269	putative ATPase
gene_7710	928	putative actin interacting protein 3
gene_7711	363	S-adenosyl-L-methionine-dependent methyltransferase
gene_7712	192	hypothetical protein
gene_7713	914	putative peptidase C65 Otubain
gene_7714	568	hypothetical protein
gene_7715	96	cupin domain-containing protein
gene_7716	661	putative fungal-specific transcription factor domain-containing protein
gene_7717	418	putative TfdA family taurine catabolism dioxygenase TauD
gene_7718	362	S-adenosyl-L-methionine-dependent methyltransferase
gene_7719	746	NmrA-like family protein
gene_772	329	putative tyrosine phosphatase
gene_7720	324	hypothetical protein
gene_7721	402	hypothetical protein
gene_7722	420	putative pantothenate transporter liz1
gene_7723	289	Alpha/Beta hydrolase fold
gene_7724	358	hypothetical protein
gene_7725	343	hypothetical protein
gene_7726	721	putative L-serine ammonia-lyase
gene_7727	1162	mitochondrial processing peptidase alpha chain precursor MPP
gene_7728	234	acetyltransferase
gene_7729	347	putative sphingoid long-chain base transporter RSB1
gene_773	681	putative heterokaryon incompatibility protein
gene_7730	218	hypothetical protein
gene_7731	350	hypothetical protein
gene_7732	448	hypothetical protein
gene_7733	344	hypothetical protein
gene_7734	474	putative YidC/Oxa1 family membrane protein insertase
gene_7735	349	putative bucentaur or craniofacial development
gene_7736	301	hypothetical protein
gene_7737	82	hypothetical protein
gene_7738	445	Mitochondrial carrier domain-containing protein
gene_774	527	Amino acid permease-domain containing protein
gene_7740	188	hypothetical protein
gene_7741	1193	putative endonuclease/Exonuclease/phosphatase
gene_7742	1792	putative GMC oxidoreductase
gene_7743	212	hypothetical protein
gene_7744	895	WD40-repeat-containing domain protein
gene_7745	614	archaeal flagellin N-terminal-like domain-containing protein EFQ34155.1 archaeal flagellin N-terminal-like domain-containing protein
gene_7746	1288	serine threonine protein KAF4776189.1 serine threonine protein
gene_7747	876	putative guanylate kinase
gene_7748	1149	putative ribosome biogenesis protein Urb1
gene_7749	211	putative VanZ like family protein
gene_775	326	putative glutathione S-transferase
gene_7750	535	Senescence-associated protein-domain containing protein
gene_7751	462	putative GDSL-like Lipase/Acylhydrolase
gene_7752	1068	putative cytochrome P450
gene_7753	324	putative phosphotransferase
gene_7754	482	alkaline phosphatase
gene_7755	1492	putative UDP-glucose:Glyco protein glucosyltransferase
gene_7756	1098	hypothetical protein
gene_7757	477	putative phosphotransferase enzyme family protein
gene_7758	208	putative complex I intermediate-associated protein 30
gene_7759	524	Pyridoxal phosphate-dependent transferase
gene_776	2519	putative beta-ketoacyl synthase domain-containing protein
gene_7760	1042	putative amino acid adenylation domain-containing protein
gene_7761	414	family 18 putative glycosyl hydrolase
gene_7762	323	putative spermidine synthase
gene_7763	455	g-protein coupled receptor
gene_7764	221	hypothetical protein
gene_7765	245	hypothetical protein
gene_7766	175	hypothetical protein
gene_7767	715	putative exonuclease
gene_7768	261	putative peroxidase
gene_7769	158	hypothetical protein
gene_777	503	hypothetical protein
gene_7770	471	putative aminotransferase class-III
gene_7771	480	hypothetical protein
gene_7772	500	Protein kinase-like domain-containing protein
gene_7773	257	hypothetical protein
gene_7774	245	putative superoxide dismutase
gene_7775	240	putative G-patch domain-containing protein
gene_7776	368	hypothetical protein
gene_7777	364	hypothetical protein
gene_7778	247	putative methyltransferase domain-containing protein
gene_7779	391	putative cytochrome P450 78A3
gene_778	507	Mitochondrial matrix Mmp37-domain containing protein
gene_7781	517	putative GMC oxidoreductase
gene_7782	441	putative caspase domain-containing protein
gene_7783	222	hypothetical protein
gene_7784	556	hypothetical protein
gene_7785	128	hypothetical protein
gene_7786	539	putative SMI1/KNR4 family protein
gene_7787	298	hypothetical protein
gene_7788	912	putative chitin synthase
gene_7789	185	hypothetical protein
gene_779	489	Protein kinase-like domain-containing protein
gene_7790	399	PUA-like domain-containing protein
gene_7791	2978	Mitochondrial protein from FMP27-domain containing protein
gene_7792	175	putative ricin B lectin
gene_7793	998	putative hydantoinase/oxoprolinase
gene_7794	653	family 15 putative glycosyl hydrolase
gene_7795	205	hypothetical protein
gene_7796	275	peptidase M76 family protein
gene_7797	477	putative oxidoreductase NAD-binding domain-containing protein
gene_7798	171	putative ribosomal protein L27
gene_7799	158	SUMO-conjugating enzyme ubc9 KDN66307.1 putative SUMO-conjugating enzyme ubc9 KZL68489.1 sumo-conjugating enzyme ubc9 TIC92780.1 SUMO-conjugating enzyme ubc9 TKW57938.1 SUMO-conjugating enzyme ubc9 KAF4785865.1 SUMO-conjugating enzyme ubc9
gene_78	617	hypothetical protein
gene_780	619	putative methylenetetrahydrofolate reductase
gene_7800	738	hypothetical protein
gene_7801	1510	autophagy-related protein 13
gene_7802	321	family 28 putative glycosyl hydrolase
gene_7803	415	putative cellulase
gene_7804	165	hypothetical protein
gene_7805	311	hypothetical protein
gene_7806	336	Clr5 domain-domain containing protein
gene_7807	304	hypothetical protein
gene_7808	815	Six-hairpin glycosidase-like protein
gene_7809	432	hypothetical protein
gene_781	236	hypothetical protein
gene_7811	627	Mitochondrial carrier domain-containing protein
gene_7812	576	Protein of unknown function (DUF2434)-domain containing protein
gene_7813	994	aldolase vrtJ KAF4925662.1 aldolase vrtJ
gene_7814	304	cyclin-dependent kinase 2
gene_7815	484	hypothetical protein
gene_7816	369	hypothetical protein
gene_7817	448	putative FAD dependent oxidoreductase
gene_7818	157	putative transcriptional Coactivator p15
gene_7819	854	Protein kinase-like domain-containing protein
gene_782	393	hypothetical protein
gene_7820	361	hypothetical protein
gene_7821	660	putative FAD binding domain-containing protein
gene_7822	391	Batten's disease protein Cln3
gene_7823	229	Protein of unknown function (DUF4237)-domain containing protein
gene_7824	602	hypothetical protein
gene_7825	417	Protein of unknown function (DUF3429)-domain containing protein
gene_7826	680	hypothetical protein
gene_7827	369	putative Cip2
gene_7828	205	putative Snf7 family protein OHX01025.1 snf7 family protein TIC96187.1 vacuolar protein-sorting-associated protein 46 TKW51175.1 vacuolar protein-sorting-associated protein 46 TQN70949.1 vacuolar protein-sorting-associated protein 46
gene_7829	423	Amino acid permease/ SLC12A domain-containing protein
gene_783	671	putative fungal-specific transcription factor domain-containing protein
gene_7830	978	putative FAD binding domain-containing protein
gene_7831	715	putative transcription initiation factor IIF subunit alpha
gene_7832	547	putative calcineurin-like phosphoesterase
gene_7833	308	putative RTA1 like protein
gene_7834	460	Methyltransferase domain-domain containing protein
gene_7835	383	putative ubiquitin fusion degradation protein UFD1
gene_7836	270	Major facilitator superfamily domain-containing protein
gene_7837	214	putative ER lumen protein retaining receptor
gene_7838	524	hypothetical protein
gene_7839	1517	putative Sec7 domain-containing protein
gene_784	603	putative major facilitator superfamily transporter
gene_7840	614	Protein of unknown function (DUF1446)-domain containing protein
gene_7841	188	hypothetical protein
gene_7842	894	putative RNA-binding protein
gene_7843	892	hypothetical protein
gene_7844	347	putative ankyrin repeat domain-containing protein
gene_7846	799	major facilitator superfamily transporter
gene_7847	117	50S ribosomal protein L30e-like protein
gene_7848	384	putative O-methyltransferase
gene_7849	576	putative major facilitator superfamily transporter
gene_785	4973	putative ATPase
gene_7850	478	putative oxidoreductase
